  2.4200000,    -3.9736084,    -7.1918183,    -8.2422787,     2.9888243,     7.1916468,     6.4965216
  2.4300000,    -3.9605011,    -7.2737653,    -8.1855821,     2.8722974,     7.2314228,     6.3819853
  2.4400000,    -4.3088416,    -6.9863676,    -7.7435569,     2.5155977,     6.8756690,     5.9008433
  2.4500000,    -4.9887742,    -6.3477400,    -6.9681467,     1.9662083,     6.1655064,     5.1129632
  2.4600000,    -5.9455961,    -5.4212198,    -5.9449046,     1.2803769,     5.1891305,     4.1069147
  2.4700000,    -7.1026477,    -4.3076726,    -4.7802022,     0.5158198,     4.0665697,     2.9871526
  2.4800000,    -8.3640998,    -3.1308999,    -3.5862896,    -0.2728828,     2.9291036,     1.8597987
  2.4900000,    -9.6180747,    -2.0186771,    -2.4666642,    -1.0358810,     1.8974759,     0.8191843
  2.5000000,   -10.7407956,    -1.0829755,    -1.5039557,    -1.7272766,     1.0631563,    -0.0628967
  2.5100000,   -11.6023718,    -0.4032206,    -0.7519251,    -2.3033052,     0.4761302,    -0.7437918
  2.5200000,   -12.0744600,    -0.0158998,    -0.2323340,    -2.7210739,     0.1412085,    -1.2117525
  2.5300000,   -12.0395079,     0.0874395,     0.0634370,    -2.9392139,     0.0230051,    -1.4829731
  2.5400000,   -11.4007702,    -0.0464747,     0.1689015,    -2.9211433,     0.0579418,    -1.5947868
  2.5500000,   -10.0919445,    -0.3463977,     0.1344933,    -2.6407396,     0.1702854,    -1.5964760
  2.5600000,    -8.0851977,    -0.7343105,     0.0186776,    -2.0893177,     0.2885936,    -1.5394460
  2.5700000,    -5.3965609,    -1.1431746,    -0.1204065,    -1.2821673,     0.3591286,    -1.4684838
  2.5800000,    -2.0880800,    -1.5307488,    -0.2316848,    -0.2626907,     0.3537265,    -1.4154861
  2.5900000,     1.7334110,    -1.8864318,    -0.2756754,     0.8975142,     0.2710256,    -1.3964799
  2.6000000,     5.9206151,    -2.2297029,    -0.2267146,     2.1035178,     0.1315219,    -1.4120793
  2.6100000,    10.2926846,    -2.6006811,    -0.0731969,     3.2467081,    -0.0317272,    -1.4508671
  2.6200000,    14.6441843,    -3.0451644,     0.1836111,     4.2179614,    -0.1840914,    -1.4946830
  2.6300000,    18.7557055,    -3.5978167,     0.5315664,     4.9221868,    -0.2992235,    -1.5245259
  2.6400000,    22.4059110,    -4.2676385,     0.9499385,     5.2916501,    -0.3654644,    -1.5257848
  2.6500000,    25.3848862,    -5.0293619,     1.4116712,     5.2955786,    -0.3875093,    -1.4917768
